Unnamed: 0,Company,TypeName,Ram,Gpu,Weight,Touchscreen,IPS_display,SSD,HDD,Flash_Storage,Hybrid,Oper_sys,Clock_speed,CPU,ppi,Price
1072,HP,Ultrabook,8.0,Intel,1.26,0,0,256,0,0,0,Windows 7,2.3,Intel Core i5,176.23257360658386,11.064804181259648
1073,HP,Notebook,8.0,Intel,1.49,0,0,256,0,0,0,Windows 10,2.7,Intel Core i7,165.6321180513006,10.969494001455322
1074,Lenovo,Ultrabook,8.0,Intel,1.3,1,1,256,0,0,0,Windows 10,2.5,Intel Core i7,176.23257360658386,11.421848531521595
1075,Lenovo,Notebook,8.0,AMD,3.0,0,0,0,1000,0,0,Windows 10,2.3,Intel Core i5,106.11306214269258,10.46628456073464
1076,Lenovo,Notebook,4.0,Nvidia,2.3,0,1,0,1000,0,0,Windows 10,2.3,Intel Core i5,141.21199808219862,10.860047678274915
1077,MSI,Gaming,16.0,Nvidia,3.78,0,0,256,1000,0,0,Windows 10,2.8,Intel Core i7,127.33567457123112,11.799206957067089
1078,Lenovo,Notebook,4.0,Intel,2.1,0,0,0,500,0,0,Windows 10,2.3,Intel Core i5,100.45466986113652,10.267130165790451
1079,HP,Notebook,4.0,Intel,2.31,0,0,0,500,0,0,Windows 7,2.3,Intel Core i5,141.21199808219862,10.821440901496183
1080,Lenovo,Ultrabook,8.0,Intel,0.99,1,1,512,0,0,0,Windows 10,1.2,Other Intel Processors,234.9767648087785,11.219074000897615
1081,Lenovo,Gaming,32.0,Nvidia,4.6,0,1,512,0,0,1000,Windows 10,2.7,Intel Core i7,127.33567457123112,12.05888963501851
1082,Lenovo,2 in 1 Convertible,4.0,Intel,0.69,1,1,0,0,64,0,Windows 10,1.44,Other Intel Processors,224.1738090785728,10.446778399351528
1083,HP,Ultrabook,16.0,Intel,1.3,0,1,512,0,0,0,Windows 10,2.7,Intel Core i7,331.2642361026012,11.600668174471034
1084,Dell,Notebook,8.0,Intel,2.18,0,0,256,0,0,0,Windows 10,2.5,Intel Core i5,141.21199808219862,10.59563423276249
1085,HP,Notebook,4.0,Intel,1.54,0,0,0,500,0,0,Windows 7,2.3,Intel Core i5,157.3505121487356,10.913835810881007
1086,HP,Workstation,8.0,AMD,1.9,0,0,256,0,0,0,Windows 7,2.5,Intel Core i7,141.21199808219862,11.28544251205692
1087,Lenovo,Notebook,8.0,Intel,1.7,0,0,180,0,0,0,Windows 7,2.3,Intel Core i5,157.3505121487356,11.064804181259648
1088,HP,Notebook,4.0,Intel,1.29,0,0,0,0,32,0,No OS/Chrome OS/Android,1.5,Other Intel Processors,276.053530085501,10.397183294038651
1089,Acer,Notebook,4.0,AMD,2.4,0,0,0,500,0,0,Windows 10,2.2,AMD,100.45466986113652,9.933985719261916
1090,Dell,Notebook,4.0,Intel,2.2,0,0,0,500,0,0,Linux,1.6,Other Intel Processors,100.45466986113652,9.950616680806068
1091,HP,Notebook,4.0,Intel,1.86,0,0,0,1000,0,0,No OS/Chrome OS/Android,2.0,Intel Core i3,100.45466986113652,9.82197089913809
1092,Asus,Gaming,8.0,Nvidia,2.7,0,1,256,1000,0,0,Windows 10,2.8,Intel Core i7,127.33567457123112,11.352694739066088
1093,Dell,Ultrabook,4.0,AMD,1.4,0,1,256,0,0,0,Windows 10,1.6,Intel Core i5,165.6321180513006,10.682851144184026
1094,HP,Netbook,4.0,Intel,2.4,0,0,128,0,0,0,Windows 7,2.3,Intel Core i5,125.36742798669836,11.352694739066088
1095,Acer,Notebook,8.0,Nvidia,2.4,0,0,256,1000,0,0,Windows 10,2.5,Intel Core i5,141.21199808219862,10.658921971998408
1096,Dell,Notebook,8.0,AMD,2.36,0,0,0,1000,0,0,Windows 10,2.5,Intel Core i5,141.21199808219862,10.435152442572992
1097,MSI,Gaming,8.0,Nvidia,2.6,0,0,256,0,0,0,Windows 10,2.6,Intel Core i7,127.33567457123112,11.352694739066088
1098,HP,Notebook,4.0,Intel,1.96,0,0,0,1000,0,0,Windows 10,1.6,Other Intel Processors,100.45466986113652,10.190169124654323
1099,Asus,Gaming,16.0,Nvidia,4.3,0,1,128,1000,0,0,Windows 10,2.6,Intel Core i7,127.33567457123112,11.715790550995315
1100,Dell,Ultrabook,4.0,Intel,1.5,0,0,0,500,0,0,Windows 7,2.3,Intel Core i3,125.36742798669836,11.010081106005767
1101,Dell,Ultrabook,4.0,Intel,1.5,0,0,128,0,0,0,Windows 7,2.3,Intel Core i3,125.36742798669836,11.037726951247386
1102,Acer,Notebook,4.0,Intel,2.2,0,0,16,0,0,0,No OS/Chrome OS/Android,1.5,Other Intel Processors,100.45466986113652,9.317895278196945
1103,HP,Workstation,8.0,AMD,3.0,0,1,0,1000,0,0,Windows 7,2.6,Intel Core i7,127.33567457123112,11.947682155153789
1104,Lenovo,Gaming,16.0,Nvidia,2.4,0,0,512,0,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,11.064804181259648
1105,Dell,Ultrabook,8.0,Intel,1.5,0,0,256,0,0,0,Windows 7,2.3,Intel Core i5,125.36742798669836,11.229102177820836
1106,MSI,Gaming,8.0,Nvidia,2.9,0,0,128,1000,0,0,Windows 10,2.6,Intel Core i7,127.33567457123112,11.296213725139731
1107,Lenovo,2 in 1 Convertible,4.0,Intel,2.1,1,1,256,0,0,0,Windows 10,2.3,Intel Core i5,141.21199808219862,10.740600003012675
1108,HP,Notebook,4.0,AMD,2.1,0,0,0,1000,0,0,Windows 10,2.5,AMD,141.21199808219862,9.962013031516571
1109,Asus,Gaming,16.0,Nvidia,2.59,0,1,128,1000,0,0,Windows 10,2.6,Intel Core i7,141.21199808219862,11.175239371923306
1110,HP,Notebook,8.0,Intel,1.16,1,0,256,0,0,0,Windows 10,1.1,Other Intel Processors,276.053530085501,11.413356147904066
1111,Dell,Notebook,4.0,AMD,2.24,0,0,0,500,0,0,Windows 7,2.3,Intel Core i5,100.45466986113652,10.620847035233894
1112,Lenovo,Notebook,4.0,Intel,2.1,0,0,128,0,0,0,Windows 10,2.0,Intel Core i3,100.45466986113652,10.03701794516015
1113,HP,Ultrabook,8.0,Intel,1.16,0,0,512,0,0,0,Windows 10,2.5,Intel Core i7,165.6321180513006,11.56084210487126
1114,Lenovo,2 in 1 Convertible,4.0,Intel,0.69,1,1,0,0,64,0,No OS/Chrome OS/Android,1.44,Other Intel Processors,224.1738090785728,10.283659467741664
1115,Dell,Ultrabook,8.0,Intel,1.23,0,0,256,0,0,0,Windows 10,2.4,Intel Core i7,165.6321180513006,11.204674904025437
1116,Lenovo,Gaming,16.0,Nvidia,4.6,0,1,256,0,0,1000,Windows 10,2.7,Intel Core i7,127.33567457123112,11.894913580522502
1117,Razer,Ultrabook,8.0,Intel,1.25,1,0,256,0,0,0,Windows 10,2.5,Intel Core i7,352.4651472131677,10.911903762066183
1118,Toshiba,Ultrabook,16.0,Intel,1.05,0,0,512,0,0,0,Windows 10,2.7,Intel Core i7,165.6321180513006,11.683522558067624
1119,Asus,Gaming,8.0,Nvidia,3.52,0,0,128,1000,0,0,Windows 10,2.6,Intel Core i7,127.33567457123112,11.155242401621267
1120,Vero,Notebook,4.0,Intel,1.35,0,0,0,0,32,0,Windows 10,1.44,Other Intel Processors,165.6321180513006,9.253675685462651
1121,HP,Notebook,8.0,Intel,1.16,0,0,256,0,0,0,Windows 10,2.3,Intel Core i5,165.6321180513006,11.408044834149251
1122,HP,Notebook,8.0,Intel,1.43,0,0,256,0,0,0,Windows 7,2.3,Intel Core i5,157.3505121487356,11.29741074002049
1123,Dell,Notebook,4.0,Intel,2.09,0,0,0,500,0,0,Linux,2.3,Intel Core i5,100.45466986113652,10.236346354272076
1124,Asus,Notebook,4.0,Intel,2.0,0,0,0,1000,0,0,Windows 10,2.4,Intel Core i3,100.45466986113652,10.050907057320815
1125,Lenovo,2 in 1 Convertible,8.0,Intel,1.8,1,1,256,0,0,0,Windows 10,2.5,Intel Core i7,157.3505121487356,11.395540949893968
1126,Lenovo,2 in 1 Convertible,4.0,Intel,0.69,1,1,0,0,64,0,Windows 10,1.44,Other Intel Processors,224.1738090785728,10.147261623643049
1127,HP,Ultrabook,8.0,Intel,1.26,0,0,256,0,0,0,Windows 7,2.4,Intel Core i5,125.36742798669836,11.52253514374866
1128,Lenovo,Gaming,8.0,Nvidia,2.4,0,1,128,1000,0,0,No OS/Chrome OS/Android,2.5,Intel Core i5,141.21199808219862,10.872255357854844
1129,HP,Gaming,8.0,Nvidia,3.35,0,1,128,1000,0,0,Windows 10,2.3,Intel Core i5,127.33567457123112,11.004648590381796
1130,HP,Notebook,8.0,Intel,2.04,0,0,0,2000,0,0,Windows 10,2.7,Intel Core i7,100.45466986113652,10.419692282932576
1131,Lenovo,2 in 1 Convertible,8.0,Nvidia,1.8,1,1,512,0,0,0,Windows 7,2.6,Intel Core i7,157.3505121487356,11.601341447040118
1132,Asus,Notebook,4.0,Intel,1.5,0,0,0,0,32,0,Windows 10,1.1,Other Intel Processors,111.93520355955212,9.60318213992277
1133,HP,Ultrabook,8.0,Intel,1.84,0,0,256,0,0,0,Windows 10,2.7,Intel Core i7,141.21199808219862,10.598297350181973
1134,Acer,Notebook,4.0,Nvidia,2.23,0,0,0,1000,0,0,Windows 10,2.5,Intel Core i5,141.21199808219862,10.398807989765654
1135,Lenovo,Notebook,16.0,AMD,2.5,0,0,0,0,0,1000,Windows 10,2.5,Intel Core i7,141.21199808219862,10.977716980635757
1136,HP,Workstation,8.0,Nvidia,3.0,0,1,256,0,0,0,Windows 7,2.6,Intel Core i7,127.33567457123112,12.256879973855344
1137,Dell,Notebook,8.0,AMD,2.5,0,0,0,1000,0,0,Windows 10,2.5,Intel Core i5,100.45466986113652,10.639970046582542
1138,MSI,Gaming,16.0,Nvidia,3.78,0,0,256,1000,0,0,Windows 10,2.7,Intel Core i7,127.33567457123112,11.758368289071829
1139,HP,Ultrabook,8.0,Intel,1.88,0,0,256,0,0,0,Windows 7,2.5,Intel Core i7,141.21199808219862,11.658835785532077
1140,Lenovo,2 in 1 Convertible,16.0,Intel,2.8,1,1,512,0,0,0,Windows 10,2.6,Intel Core i7,209.8006828649808,11.775314344519382
1141,MSI,Gaming,8.0,Nvidia,2.4,0,0,128,1000,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,11.016797696588752
1142,HP,2 in 1 Convertible,8.0,Intel,1.48,1,0,256,0,0,0,Windows 10,2.4,Intel Core i5,165.6321180513006,11.37128263483418
1143,HP,Workstation,8.0,Nvidia,2.59,0,1,256,0,0,0,Windows 7,2.6,Intel Core i7,141.21199808219862,11.684869359618002
1144,HP,2 in 1 Convertible,8.0,Intel,1.48,1,0,256,0,0,0,Windows 10,2.6,Intel Core i7,220.84282406840083,11.470547260182666
1145,HP,Workstation,8.0,Nvidia,2.0,0,0,256,0,0,0,Windows 7,2.6,Intel Core i7,141.21199808219862,11.52464373704442
1146,HP,Ultrabook,8.0,Intel,1.26,0,0,256,0,0,0,Windows 7,2.5,Intel Core i7,176.23257360658386,11.71489846116146
1147,Dell,Notebook,8.0,Nvidia,2.18,0,0,256,0,0,0,Windows 10,2.7,Intel Core i7,141.21199808219862,10.893167621264643
1148,HP,Notebook,8.0,Intel,1.88,0,0,256,0,0,0,Windows 7,2.3,Intel Core i5,141.21199808219862,11.340108040487776
1149,Lenovo,2 in 1 Convertible,8.0,Intel,1.27,1,1,256,0,0,0,Windows 10,2.5,Intel Core i7,209.8006828649808,11.733039792816312
1150,Lenovo,Notebook,4.0,Intel,1.9,0,0,0,1000,0,0,No OS/Chrome OS/Android,2.0,Intel Core i3,100.45466986113652,9.801561133612584
1151,HP,Notebook,4.0,AMD,1.86,0,0,0,500,0,0,Windows 10,1.8,AMD,100.45466986113652,9.669293165034832
1152,Lenovo,Notebook,8.0,AMD,2.32,0,0,0,1000,0,0,No OS/Chrome OS/Android,2.3,Intel Core i5,141.21199808219862,10.370822624347584
1153,Dell,Gaming,8.0,Nvidia,2.62,0,0,0,1000,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,11.064804181259648
1154,Dell,Notebook,8.0,Nvidia,2.04,1,1,256,0,0,0,Windows 10,2.3,Intel Core i5,282.42399616439724,11.694548697992886
1155,HP,Notebook,4.0,AMD,1.91,0,0,256,0,0,0,Windows 10,2.5,AMD,141.21199808219862,10.147031952176633
1156,MSI,Gaming,16.0,Nvidia,2.7,0,0,256,1000,0,0,Windows 10,2.8,Intel Core i7,127.33567457123112,11.283969856325212
1157,Lenovo,Ultrabook,12.0,Intel,1.4,0,0,512,0,0,0,Windows 7,2.6,Intel Core i7,157.3505121487356,11.715790550995315
1158,Lenovo,Notebook,8.0,AMD,2.5,0,0,0,0,0,1000,Windows 10,2.3,Intel Core i5,141.21199808219862,10.645680750246626
1159,HP,2 in 1 Convertible,8.0,Intel,1.48,1,0,512,0,0,0,Windows 10,2.6,Intel Core i7,220.84282406840083,11.596756189041978
1160,Lenovo,Ultrabook,8.0,Intel,1.7,0,0,256,0,0,0,Windows 7,2.6,Intel Core i7,157.3505121487356,11.288114524334732
1161,MSI,Gaming,16.0,Nvidia,1.7,0,0,256,1000,0,0,Windows 10,2.6,Intel Core i7,157.3505121487356,11.45373072039192
1162,HP,Gaming,8.0,Nvidia,2.62,0,1,0,1000,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,10.776844060703754
1163,Lenovo,Notebook,8.0,Intel,2.2,0,0,0,1000,0,0,Windows 10,2.0,Intel Core i3,100.45466986113652,10.104611236292678
1164,HP,Notebook,4.0,Intel,2.1,0,0,0,500,0,0,No OS/Chrome OS/Android,2.3,Intel Core i5,100.45466986113652,10.143056552540132
1165,Dell,Gaming,8.0,Nvidia,2.62,0,0,128,1000,0,0,Windows 10,2.8,Intel Core i7,282.42399616439724,11.2874471903093
1166,Lenovo,Notebook,8.0,Intel,1.95,0,1,256,0,0,0,Windows 10,2.5,Intel Core i5,141.21199808219862,11.212620052356872
1167,Lenovo,Notebook,4.0,Nvidia,2.2,0,0,0,1000,0,0,Windows 10,2.0,Intel Core i3,141.21199808219862,10.12402932214978
1168,HP,Notebook,2.0,Intel,1.44,0,0,0,0,32,0,Windows 10,1.6,Other Intel Processors,111.93520355955212,9.49301392269684
1169,MSI,Gaming,8.0,Nvidia,2.2,0,1,0,1000,0,0,Windows 10,2.7,Intel Core i7,141.21199808219862,10.70777173269934
1170,HP,Notebook,8.0,Intel,1.96,0,0,256,0,0,0,Windows 10,2.5,Intel Core i7,141.21199808219862,10.49618215379083
1171,HP,Notebook,16.0,Intel,2.1,0,0,512,0,0,0,Windows 10,1.8,Intel Core i7,141.21199808219862,11.030873869571886
1172,Asus,Notebook,4.0,Intel,2.2,0,0,0,500,0,0,Windows 10,1.6,Other Intel Processors,100.45466986113652,9.88635767027266
1173,Lenovo,Notebook,4.0,Intel,2.1,0,0,0,500,0,0,No OS/Chrome OS/Android,2.3,Intel Core i5,100.45466986113652,9.962013031516571
1174,Lenovo,Notebook,8.0,Nvidia,2.2,0,0,0,1000,0,0,No OS/Chrome OS/Android,2.7,Intel Core i7,141.21199808219862,10.53941655276426
1175,Asus,Notebook,4.0,Intel,2.0,0,0,256,0,0,0,Windows 10,2.4,Intel Core i3,157.3505121487356,10.620651995737775
1176,Lenovo,Notebook,4.0,Intel,2.32,0,0,0,0,0,1000,Windows 7,2.5,Intel Core i7,141.21199808219862,10.690944412566814
1177,Lenovo,Gaming,16.0,Nvidia,3.31,0,1,512,0,0,0,Windows 10,2.6,Intel Core i7,141.21199808219862,11.149519345988928
1178,MSI,Gaming,16.0,Nvidia,1.91,0,0,128,1000,0,0,Windows 10,2.6,Intel Core i7,141.21199808219862,11.650350362059475
1179,HP,Notebook,4.0,Intel,2.07,0,0,0,500,0,0,Windows 10,2.3,Intel Core i3,100.45466986113652,10.452533389121816
1180,Lenovo,2 in 1 Convertible,8.0,Intel,1.36,1,1,256,0,0,0,Windows 10,2.3,Intel Core i5,209.8006828649808,11.37618160360327
1181,Lenovo,Ultrabook,6.0,Nvidia,1.54,0,0,256,0,0,0,Windows 10,2.7,Intel Core i7,141.21199808219862,10.698190821087582
1182,Dell,Notebook,8.0,Nvidia,1.98,0,0,256,0,0,0,Linux,2.7,Intel Core i7,141.21199808219862,10.772395917628929
1183,Acer,Notebook,4.0,Intel,2.1,0,0,0,500,0,0,Windows 10,2.0,Other Intel Processors,100.45466986113652,9.783703516212578
1184,HP,Notebook,6.0,Nvidia,2.18,0,1,0,1000,0,0,Windows 10,2.6,Intel Core i7,141.21199808219862,10.658921971998408
1185,Asus,Gaming,8.0,Nvidia,2.591,0,1,256,1000,0,0,Windows 10,2.6,Intel Core i7,141.21199808219862,10.787906120409612
1186,Dell,2 in 1 Convertible,16.0,Intel,2.09,1,0,512,0,0,0,Windows 10,2.7,Intel Core i7,141.21199808219862,11.047982926769505
1187,Acer,Notebook,4.0,Nvidia,2.23,0,0,256,0,0,0,Windows 10,2.5,Intel Core i5,141.21199808219862,10.513700849999804
1188,Dell,Ultrabook,8.0,Intel,1.23,1,0,256,0,0,0,Linux,2.4,Intel Core i5,276.053530085501,10.977716980635757
1189,Acer,Gaming,16.0,Nvidia,4.2,0,1,256,1000,0,0,Windows 10,2.8,Intel Core i7,127.33567457123112,11.838443060873624
1190,Lenovo,Gaming,8.0,Nvidia,2.4,0,1,0,1000,0,0,Windows 10,2.5,Intel Core i5,141.21199808219862,10.683645110085203
1192,HP,Notebook,4.0,Intel,1.86,0,0,0,500,0,0,Windows 10,2.5,Intel Core i5,100.45466986113652,10.159709917169616
1193,Apple,Ultrabook,8.0,Intel,0.92,0,1,0,0,256,0,Mac OS,1.1,Other Intel Processors,226.4155471693585,11.034319178750795
1194,Dell,2 in 1 Convertible,8.0,Intel,1.6,1,1,256,0,0,0,Windows 10,2.5,Intel Core i5,165.6321180513006,11.064804181259648
1195,HP,Notebook,12.0,Nvidia,2.21,0,1,128,1000,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,11.166237060564342
1196,Lenovo,Notebook,4.0,AMD,1.9,0,0,0,1000,0,0,No OS/Chrome OS/Android,2.0,Intel Core i3,100.45466986113652,9.883643964401063
1197,Asus,Gaming,16.0,Nvidia,4.3,0,1,512,1000,0,0,Windows 10,2.6,Intel Core i7,127.33567457123112,11.648784147353842
1198,Acer,Notebook,4.0,Intel,2.1,0,0,0,1000,0,0,Linux,2.0,Other Intel Processors,100.45466986113652,9.58136309252813
1199,MSI,Gaming,16.0,Nvidia,2.43,0,0,256,1000,0,0,Windows 10,2.8,Intel Core i7,127.33567457123112,11.600619368985289
1200,Dell,Notebook,4.0,AMD,2.3,0,0,128,0,0,0,Windows 10,2.0,Intel Core i3,100.45466986113652,10.188167121983652
1201,Lenovo,Notebook,8.0,Nvidia,2.2,0,0,0,500,0,0,No OS/Chrome OS/Android,2.5,Intel Core i7,100.45466986113652,10.419692282932576
1202,Dell,2 in 1 Convertible,16.0,Intel,2.0,1,0,512,0,0,0,Windows 10,1.8,Intel Core i7,141.21199808219862,11.134075023561454
1203,Dell,Ultrabook,16.0,Intel,1.2,1,0,512,0,0,0,Windows 10,2.7,Intel Core i7,276.053530085501,11.869133099737036
1204,Asus,Gaming,8.0,Nvidia,2.2,0,0,0,1000,0,0,Windows 10,2.6,Intel Core i7,141.21199808219862,11.039464987704202
1205,Dell,Notebook,8.0,AMD,2.36,0,0,256,0,0,0,Windows 10,2.5,Intel Core i5,141.21199808219862,10.765658261746038
1206,HP,Notebook,8.0,Intel,1.91,0,0,256,0,0,0,Windows 10,2.5,Intel Core i5,100.45466986113652,10.336863503805128
1207,Lenovo,Notebook,4.0,AMD,2.2,0,0,0,500,0,0,Windows 10,2.2,AMD,100.45466986113652,9.67600459962282
1208,Acer,Notebook,8.0,Nvidia,3.3,0,0,0,1000,0,0,Windows 10,2.0,Intel Core i3,106.11306214269258,10.419692282932576
1209,Asus,Gaming,16.0,Nvidia,2.2,0,0,256,1000,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,11.7789960831843
1210,Apple,Ultrabook,8.0,Intel,0.92,0,1,0,0,512,0,Mac OS,1.2,Other Intel Processors,226.4155471693585,11.129394827810977
1211,Asus,Notebook,16.0,Nvidia,2.2,0,0,128,1000,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,11.442360501250736
1212,MSI,Gaming,16.0,Nvidia,2.43,0,1,256,1000,0,0,Windows 10,2.6,Intel Core i7,127.33567457123112,11.550627594890203
1213,Dell,2 in 1 Convertible,8.0,Intel,2.191,1,1,256,0,0,0,Windows 10,2.5,Intel Core i5,141.21199808219862,10.882315804880689
1214,Asus,Gaming,16.0,Nvidia,2.9,0,0,256,1000,0,0,Windows 10,2.8,Intel Core i7,127.33567457123112,11.550632725739694
1215,Acer,Netbook,2.0,Intel,1.3,0,0,32,0,0,0,No OS/Chrome OS/Android,1.5,Other Intel Processors,135.0942111925629,9.134616325446665
1216,Acer,Notebook,4.0,Nvidia,3.3,0,0,0,1000,0,0,Windows 10,2.0,Intel Core i3,106.11306214269258,10.369151780182763
1217,Lenovo,Notebook,8.0,Intel,2.8,0,0,0,1000,0,0,No OS/Chrome OS/Android,2.5,Intel Core i5,106.11306214269258,10.265276597141131
1218,Lenovo,Gaming,8.0,Nvidia,2.6,0,1,128,1000,0,0,Windows 10,2.6,Intel Core i7,141.21199808219862,11.1239067701322
1219,Acer,2 in 1 Convertible,8.0,Intel,1.2,1,1,256,0,0,0,Windows 10,1.3,Intel Core i7,157.3505121487356,11.02220830408089
1220,Lenovo,Notebook,8.0,Intel,2.3,0,1,256,0,0,0,Windows 10,2.6,Intel Core i7,141.21199808219862,11.307930232161196
1221,MSI,Gaming,8.0,Nvidia,2.2,0,0,128,1000,0,0,Windows 10,2.6,Intel Core i7,141.21199808219862,11.272726554360904
1222,HP,Notebook,6.0,AMD,2.1,0,0,0,1000,0,0,Windows 10,2.7,AMD,141.21199808219862,10.246549458090431
1223,Dell,Ultrabook,8.0,Intel,1.26,1,0,256,0,0,0,Windows 7,2.4,Intel Core i5,176.23257360658386,11.421778496562451
1224,Dell,2 in 1 Convertible,4.0,Intel,2.08,1,0,0,500,0,0,Windows 10,2.4,Intel Core i3,146.86047800548656,10.208009042782656
1225,Asus,Notebook,4.0,Intel,2.65,0,0,0,1000,0,0,Windows 10,1.6,Other Intel Processors,100.45466986113652,9.70890230312988
1226,Dell,Ultrabook,8.0,Intel,1.29,1,0,256,0,0,0,Windows 10,2.7,Intel Core i7,276.053530085501,11.273329308763511
1227,Dell,Notebook,4.0,Intel,2.18,0,0,0,1000,0,0,Linux,2.5,Intel Core i5,100.45466986113652,10.23296037890921
1228,Lenovo,Gaming,16.0,Nvidia,2.6,1,1,128,1000,0,0,Windows 10,2.6,Intel Core i7,141.21199808219862,10.911903762066183
1229,MSI,Gaming,8.0,Nvidia,2.2,0,0,128,1000,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,11.02220830408089
1230,Lenovo,Netbook,16.0,Intel,1.3,1,1,512,0,0,0,Windows 10,2.5,Intel Core i7,176.23257360658386,11.38409159312676
1231,Razer,Gaming,16.0,Nvidia,1.95,0,0,1000,0,0,0,Windows 10,2.8,Intel Core i7,157.3505121487356,12.135793518599822
1232,Dell,Notebook,8.0,Intel,2.3,1,0,0,1000,0,0,Windows 10,2.4,Intel Core i3,100.45466986113652,10.126185116412724
1233,MSI,Gaming,16.0,Nvidia,2.7,0,0,256,1000,0,0,Windows 10,2.8,Intel Core i7,127.33567457123112,11.352069152558354
1234,Apple,Ultrabook,4.0,Intel,1.08,0,0,0,0,256,0,Mac OS,1.6,Intel Core i5,135.0942111925629,10.841452101115571
1235,HP,Notebook,4.0,Intel,2.1,0,0,0,1000,0,0,Windows 10,2.0,Intel Core i3,141.21199808219862,10.14517175872359
1236,HP,Ultrabook,8.0,Intel,1.54,0,0,256,0,0,0,Windows 7,2.5,Intel Core i7,209.8006828649808,11.670950599679989
1237,Dell,Notebook,4.0,Intel,2.24,0,0,0,500,0,0,Windows 7,2.3,Intel Core i5,100.45466986113652,10.578148918421473
1238,MSI,Gaming,8.0,Nvidia,2.3,0,0,128,1000,0,0,Windows 10,2.6,Intel Core i7,141.21199808219862,11.039464987704202
1239,Lenovo,Notebook,16.0,Intel,1.4,0,1,512,0,0,0,Windows 10,2.7,Intel Core i7,165.6321180513006,11.288114524334732
1240,Lenovo,Notebook,6.0,AMD,2.2,0,0,256,0,0,0,Windows 10,3.6,AMD,141.21199808219862,10.368432457987426
1241,Asus,Ultrabook,8.0,Intel,1.45,0,0,256,0,0,0,Windows 10,2.5,Intel Core i7,165.6321180513006,11.130176383145796
1242,Acer,Notebook,4.0,Intel,2.4,0,0,0,500,0,0,Linux,2.0,Intel Core i3,100.45466986113652,9.866652599193328
1243,Dell,2 in 1 Convertible,16.0,Nvidia,2.77,1,0,512,0,0,0,Windows 10,2.7,Intel Core i7,127.33567457123112,11.470547260182666
1244,HP,Notebook,4.0,Intel,1.54,0,0,256,0,0,0,Windows 7,2.3,Intel Core i5,157.3505121487356,10.978617394068182
1245,Asus,Gaming,16.0,Nvidia,2.5,0,1,256,1000,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,11.353319934460009
1246,Dell,Notebook,4.0,Intel,1.6,0,0,0,500,0,0,Windows 10,2.5,Intel Core i5,111.93520355955212,10.749784912589748
1247,Asus,Gaming,16.0,Nvidia,2.34,0,1,256,1000,0,0,Windows 10,2.6,Intel Core i7,141.21199808219862,11.727036344253593
1248,Lenovo,Notebook,8.0,Intel,2.3,0,1,256,0,0,0,No OS/Chrome OS/Android,2.5,Intel Core i5,141.21199808219862,10.326446742946873
1249,Dell,2 in 1 Convertible,8.0,Intel,1.24,1,0,256,0,0,0,Windows 10,1.2,Intel Core i5,276.053530085501,11.478299236986985
1250,Dell,Notebook,4.0,Intel,2.2,0,0,0,500,0,0,Linux,1.6,Other Intel Processors,100.45466986113652,9.756304542024465
1251,HP,Notebook,4.0,AMD,1.86,0,0,0,500,0,0,Windows 10,2.5,AMD,100.45466986113652,9.964522443121997
1252,Lenovo,Notebook,6.0,Nvidia,2.4,0,0,128,0,0,0,Windows 10,2.3,Intel Core i3,141.21199808219862,10.319441460358464
1253,Lenovo,Notebook,8.0,Intel,1.9,0,1,256,0,0,0,Windows 10,2.3,Intel Core i5,157.3505121487356,10.952842367862882
1254,Dell,Notebook,4.0,Intel,2.2,0,0,0,500,0,0,Windows 10,1.6,Other Intel Processors,100.45466986113652,10.0713630658882
1255,Asus,Notebook,4.0,Intel,2.0,0,0,0,1000,0,0,Windows 10,1.1,Other Intel Processors,100.45466986113652,9.801561133612584
1256,Asus,Gaming,16.0,Nvidia,4.0,0,1,128,1000,0,0,Windows 10,2.6,Intel Core i7,127.33567457123112,11.525170191386666
1257,Dell,Notebook,4.0,Intel,2.29,0,0,0,500,0,0,Windows 10,2.0,Intel Core i3,100.45466986113652,10.169966417336806
1258,Lenovo,Notebook,8.0,AMD,2.32,0,0,0,0,0,1000,Windows 7,2.5,Intel Core i7,141.21199808219862,10.772384744506988
1259,MSI,Gaming,8.0,Nvidia,2.4,0,0,128,1000,0,0,Windows 10,2.6,Intel Core i7,141.21199808219862,11.089517135798168
1260,Lenovo,2 in 1 Convertible,4.0,Intel,1.8,1,0,128,0,0,0,Windows 10,2.3,Intel Core i5,157.3505121487356,10.70060667312884
1261,Asus,Ultrabook,8.0,Intel,1.2,0,1,512,0,0,0,Windows 10,0.9,Other Intel Processors,165.6321180513006,10.567234758240792
1262,Dell,Notebook,6.0,Intel,2.3,0,0,0,1000,0,0,Windows 10,2.4,Intel Core i3,100.45466986113652,10.104611236292678
1263,Acer,Notebook,4.0,Intel,2.4,0,0,0,500,0,0,Linux,1.6,Other Intel Processors,100.45466986113652,9.641987714344566
